"ITEMPLAN MADRE	NOMBRE	PROYECTO	SUB PROYECTO	PRIORIDAD	SOLICITUD	TIPO SOLICITUD	PEP	MONTO	ESTADO SOLICITUD	FECHA CREACION	FECHA VALIDACION	ESTADO FIRMA	ORDEN DE COMPRA	#CERTI.	EECC	ENCARGADO	NUMERO DE CARTA	FECHA DE RECEPCION	ESTADO ITEM MADRE"
"M-23-01-017	VIA EVITAMIENTO CHIMBOTE ENTRE EL KM 450 Y 451 DE LA PAN. NORTE - DOS SECTORES	OBRA PUBLICA	MTC	NO	OP-2023-04-00001	EDICION OC	P-0055-23-0092-00047	20,073.93	ATENDIDO	2023-04-03 05:49:09	2023-04-20 12:26:29		9404646700		COBRA	MTC - AUNOR 	OFICIO 0394-2023- MTC-19-03	2023/01/27	Certificado"
"M-23-01-017	VIA EVITAMIENTO CHIMBOTE ENTRE EL KM 450 Y 451 DE LA PAN. NORTE - DOS SECTORES	OBRA PUBLICA	MTC	NO	OP-2023-04-00002	CERTIFICACION OC	P-0055-23-0092-00047	20,073.93	ATENDIDO	2023-06-12 12:25:04	2023-07-11 14:03:46	ATENDIDO GERENTE	9404646700	5040014149	COBRA	MTC - AUNOR 	OFICIO 0394-2023- MTC-19-03	2023/01/27	Certificado"
"M-23-01-016	NUEVA OBRA LIMA CANTA 	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-03-00004	CREACION OC	P-0055-23-0092-00048	20,000.00	ATENDIDO	2023-03-01 11:31:48	2023-03-07 14:46:19		9404646701		COBRA	PROVIAS MTC	OFICIO N° 149-2023-MTC-20.11_ TELEFONICA_ REU	2023/01/26	Certificado"
"M-23-01-016	NUEVA OBRA LIMA CANTA 	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-04-00115	EDICION OC	P-0055-23-0092-00048	993.13	ATENDIDO	2023-04-14 15:56:20	2023-04-17 16:26:21		9404646701		COBRA	PROVIAS MTC	OFICIO N° 149-2023-MTC-20.11_ TELEFONICA_ REU	2023/01/26	Certificado"
"M-23-01-016	NUEVA OBRA LIMA CANTA 	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-04-00116	CERTIFICACION OC	P-0055-23-0092-00048	993.13	ATENDIDO	2023-06-12 12:25:25	2023-07-11 13:58:26	ATENDIDO GERENTE	9404646701	5040009909	COBRA	PROVIAS MTC	OFICIO N° 149-2023-MTC-20.11_ TELEFONICA_ REU	2023/01/26	Certificado"
"M-23-01-015	CONSTRUCCION DE DADO DE PROTECCION - ACCESO AUXILIAR PARA ESTACION E1 RAMAL 4 DEL METRO DE LIMA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-03-00005	CREACION OC	P-0055-23-0092-00049	15,000.00	ATENDIDO	2023-03-01 11:31:48	2023-03-07 14:53:17		9404646687		COMFICA	CONSORCIO CONSTRUCTOR M2 - LIMA 	CJV-CAR-00027-23 DEL 20-01-2023	2023/01/26	Certificado"
"M-23-01-015	CONSTRUCCION DE DADO DE PROTECCION - ACCESO AUXILIAR PARA ESTACION E1 RAMAL 4 DEL METRO DE LIMA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-04-00113	EDICION OC	P-0055-23-0092-00049	411.01	ATENDIDO	2023-04-14 15:56:20	2023-04-17 16:26:01		9404646687		COMFICA	CONSORCIO CONSTRUCTOR M2 - LIMA 	CJV-CAR-00027-23 DEL 20-01-2023	2023/01/26	Certificado"
"M-23-01-015	CONSTRUCCION DE DADO DE PROTECCION - ACCESO AUXILIAR PARA ESTACION E1 RAMAL 4 DEL METRO DE LIMA	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-04-00114	CERTIFICACION OC	P-0055-23-0092-00049	411.01	ATENDIDO	2023-06-13 19:28:18	2023-07-11 13:56:10	ATENDIDO GERENTE	9404646687	5039376902	COMFICA	CONSORCIO CONSTRUCTOR M2 - LIMA 	CJV-CAR-00027-23 DEL 20-01-2023	2023/01/26	Certificado"
"M-23-01-013	ACTUALIZACIÓN  PUENTE JOSE PARDO Y RIO LACRAMARCA	OBRA PUBLICA	ARCC	NO	OP-2023-03-00006	CREACION OC	P-0055-23-0092-00050	15,000.00	ATENDIDO	2023-03-01 11:31:48	2023-03-07 15:13:50		9404646676		LITEYCA	OHLA PERU	CO-PE -1PE-327-GP-TC-CDC-035.p	2023/01/26	Certificado"
"M-23-01-013	ACTUALIZACIÓN  PUENTE JOSE PARDO Y RIO LACRAMARCA	OBRA PUBLICA	ARCC	NO	OP-2023-05-00013	EDICION OC	P-0055-23-0092-00050	37,031.49	ATENDIDO	2023-05-05 17:30:00	2023-05-18 18:50:31		9404646676		LITEYCA	OHLA PERU	CO-PE -1PE-327-GP-TC-CDC-035.p	2023/01/26	Certificado"
"M-23-01-013	ACTUALIZACIÓN  PUENTE JOSE PARDO Y RIO LACRAMARCA	OBRA PUBLICA	ARCC	NO	OP-2023-05-00014	CERTIFICACION OC	P-0055-23-0092-00050	37,031.49	ATENDIDO	2023-06-12 12:25:53	2023-07-11 14:04:02	ATENDIDO GERENTE	9404646676	5040014150	LITEYCA	OHLA PERU	CO-PE -1PE-327-GP-TC-CDC-035.p	2023/01/26	Certificado"
"M-23-01-012	PARQUE JUSTINO RAMIREZ - URB EL BOSQUE - CASTILLA - PIURA 	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-04-00014	CREACION OC	P-0055-23-0092-00055	15,000.00	ATENDIDO	2023-04-05 14:03:07	2023-04-17 15:57:48		9404714354		COBRA	CONSTRUCCIONES Y SERVICIOS GENERALES FUERTE ROBLE EIRL SAC	CARTA 003-2023 FUERTE ROBLE 	2023/01/26	Certificado"
"M-23-01-012	PARQUE JUSTINO RAMIREZ - URB EL BOSQUE - CASTILLA - PIURA 	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-04-00124	EDICION OC	P-0055-23-0092-00055	3,078.90	ATENDIDO	2023-04-24 18:31:22	2023-04-26 11:18:13		9404714354		COBRA	CONSTRUCCIONES Y SERVICIOS GENERALES FUERTE ROBLE EIRL SAC	CARTA 003-2023 FUERTE ROBLE 	2023/01/26	Certificado"
"M-23-01-012	PARQUE JUSTINO RAMIREZ - URB EL BOSQUE - CASTILLA - PIURA 	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-04-00125	CERTIFICACION OC	P-0055-23-0092-00055	3,078.90	ATENDIDO	2023-06-12 12:25:33	2023-07-11 13:58:07	ATENDIDO GERENTE	9404714354	5040009744	COBRA	CONSTRUCCIONES Y SERVICIOS GENERALES FUERTE ROBLE EIRL SAC	CARTA 003-2023 FUERTE ROBLE 	2023/01/26	Certificado"
"M-23-01-011	ACTUALIZACIÓN-CARRETERA HUALLANCA-CARAZ - ENE 2023	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-03-00007	CREACION OC	P-0055-23-0092-00051	15,000.00	ATENDIDO	2023-03-01 11:31:48	2023-03-07 15:17:37		9404646689		LITEYCA	PROVIAS MTC	Oficio N° 20 2022- MTC-20.11	2023/01/16	Certificado"
"M-23-01-011	ACTUALIZACIÓN-CARRETERA HUALLANCA-CARAZ - ENE 2023	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-05-00015	EDICION OC	P-0055-23-0092-00051	18,808.47	ATENDIDO	2023-05-05 17:30:00	2023-05-18 18:51:13		9404646689		LITEYCA	PROVIAS MTC	Oficio N° 20 2022- MTC-20.11	2023/01/16	Certificado"
"M-23-01-011	ACTUALIZACIÓN-CARRETERA HUALLANCA-CARAZ - ENE 2023	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-05-00016	CERTIFICACION OC	P-0055-23-0092-00051	18,808.47	ATENDIDO	2023-06-12 12:25:56	2023-07-11 14:03:30	ATENDIDO GERENTE	9404646689	5040014034	LITEYCA	PROVIAS MTC	Oficio N° 20 2022- MTC-20.11	2023/01/16	Certificado"
"M-23-01-010	OHLA-ARCC OBRA DE HUARMEY (cercano a la progresiva 2+960 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-02-00001	CREACION OC	P-0055-23-0092-00007	15,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 09:27:18		9404598738		LITEYCA	ARCC	CARTA N° 01195-2022-ARCC-DE-DSI	2023/01/09	Certificado"
"M-23-01-010	OHLA-ARCC OBRA DE HUARMEY (cercano a la progresiva 2+960 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-04-00012	EDICION OC	P-0055-23-0092-00007	33,905.04	ATENDIDO	2023-04-04 19:56:36	2023-04-20 12:27:28		9404598738		LITEYCA	ARCC	CARTA N° 01195-2022-ARCC-DE-DSI	2023/01/09	Certificado"
"M-23-01-010	OHLA-ARCC OBRA DE HUARMEY (cercano a la progresiva 2+960 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-04-00013	CERTIFICACION OC	P-0055-23-0092-00007	33,905.04	ATENDIDO	2023-06-12 12:25:20	2023-07-11 13:56:28	ATENDIDO GERENTE	9404598738	5039377789	LITEYCA	ARCC	CARTA N° 01195-2022-ARCC-DE-DSI	2023/01/09	Certificado"
"M-23-01-009	COLECTOR EN SANTOS ATAHUALPA-PROL. BUENOS AIRES-CERRO COLORADO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-02-00002	CREACION OC	P-0055-23-0092-00008	15,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 09:49:33		9404598725		DOMINION	CONSORCIO AREQUIPA	CAR-2023-006 	2023/01/09	Certificado"
"M-23-01-009	COLECTOR EN SANTOS ATAHUALPA-PROL. BUENOS AIRES-CERRO COLORADO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-06-00013	EDICION OC	P-0055-23-0092-00008	35,170.14	ATENDIDO	2023-06-13 17:57:42	2023-07-11 14:30:31		9404598725		DOMINION	CONSORCIO AREQUIPA	CAR-2023-006 	2023/01/09	Certificado"
"M-23-01-009	COLECTOR EN SANTOS ATAHUALPA-PROL. BUENOS AIRES-CERRO COLORADO	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-06-00014	CERTIFICACION OC	P-0055-23-0092-00008	35,170.14	ATENDIDO	2023-07-14 17:11:29	2023-07-21 10:22:16	ATENDIDO GERENTE	9404598725	5040091776	DOMINION	CONSORCIO AREQUIPA	CAR-2023-006 	2023/01/09	Certificado"
"M-23-01-008	OHLA-ARCC OBRA DE HUARMEY 2(cercano a la progresiva 6+760 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-02-00003	CREACION OC	P-0055-23-0092-00009	15,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 09:30:01		9404598743		LITEYCA	ARCC	CARTA N° 01198-2022-ARCC-DE-DSI[R]	2023/01/09	Certificado"
"M-23-01-008	OHLA-ARCC OBRA DE HUARMEY 2(cercano a la progresiva 6+760 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-04-00010	EDICION OC	P-0055-23-0092-00009	58.54	ATENDIDO	2023-04-04 19:55:47	2023-04-10 10:02:42		9404598743		LITEYCA	ARCC	CARTA N° 01198-2022-ARCC-DE-DSI[R]	2023/01/09	Certificado"
"M-23-01-008	OHLA-ARCC OBRA DE HUARMEY 2(cercano a la progresiva 6+760 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-04-00011	CERTIFICACION OC	P-0055-23-0092-00009	58.54	CANCELADO	2023-06-12 12:25:17		ATENDIDO GERENTE	9404598743		LITEYCA	ARCC	CARTA N° 01198-2022-ARCC-DE-DSI[R]	2023/01/09	Certificado"
"M-23-01-008	OHLA-ARCC OBRA DE HUARMEY 2(cercano a la progresiva 6+760 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-06-00017	EDICION OC	P-0055-23-0092-00009	5,360.76	ATENDIDO	2023-06-15 08:49:00	2023-07-11 14:30:48		9404598743		LITEYCA	ARCC	CARTA N° 01198-2022-ARCC-DE-DSI[R]	2023/01/09	Certificado"
"M-23-01-008	OHLA-ARCC OBRA DE HUARMEY 2(cercano a la progresiva 6+760 del eje del rio Huarmey medido desde su desembocadura al mar	OBRA PUBLICA	ARCC	NO	OP-2023-06-00018	CERTIFICACION OC	P-0055-23-0092-00009	5,360.76	ATENDIDO	2023-07-12 17:11:29	2023-07-19 11:21:06	ATENDIDO GERENTE	9404598743	5040089775	LITEYCA	ARCC	CARTA N° 01198-2022-ARCC-DE-DSI[R]	2023/01/09	Certificado"
"M-23-01-007	OHLA-ARCC OBRA DE CASMA	OBRA PUBLICA	ARCC	NO	OP-2023-02-00004	CREACION OC	P-0055-23-0092-00010	15,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 09:43:56		9404598737		LITEYCA	AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS	CARTA N°01189-2022-ARCC/DE/DSI	2023/01/09	Certificado"
"M-23-01-007	OHLA-ARCC OBRA DE CASMA	OBRA PUBLICA	ARCC	NO	OP-2023-04-00007	EDICION OC	P-0055-23-0092-00010	36,552.13	ATENDIDO	2023-04-04 19:55:10	2023-04-20 12:27:41		9404598737		LITEYCA	AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS	CARTA N°01189-2022-ARCC/DE/DSI	2023/01/09	Certificado"
"M-23-01-007	OHLA-ARCC OBRA DE CASMA	OBRA PUBLICA	ARCC	NO	OP-2023-04-00008	CERTIFICACION OC	P-0055-23-0092-00010	36,552.13	ATENDIDO	2023-06-12 12:25:13	2023-07-11 13:56:47	ATENDIDO GERENTE	9404598737	5039377790	LITEYCA	AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS	CARTA N°01189-2022-ARCC/DE/DSI	2023/01/09	Certificado"
"M-23-01-006	DISTRIBUCION SUR LIMA - COLECTORES PRIMARIOS - 2	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-02-00005	CREACION OC	P-0055-23-0092-00011	100,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 10:06:42		9404598744		COBRA	HM INGENIEROS CONSULTORES	CARTA N°478-2022HMIC-CSUR	2023/01/09	Certificado"
"M-23-01-006	DISTRIBUCION SUR LIMA - COLECTORES PRIMARIOS - 2	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-03-00038	EDICION OC	P-0055-23-0092-00011	28,598.27	ATENDIDO	2023-03-29 20:27:43	2023-03-31 12:08:40		9404598744		COBRA	HM INGENIEROS CONSULTORES	CARTA N°478-2022HMIC-CSUR	2023/01/09	Certificado"
"M-23-01-006	DISTRIBUCION SUR LIMA - COLECTORES PRIMARIOS - 2	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2023-03-00039	CERTIFICACION OC	P-0055-23-0092-00011	28,598.27	ATENDIDO	2023-06-12 12:25:08	2023-07-11 14:03:10	ATENDIDO GERENTE	9404598744	5040014033	COBRA	HM INGENIEROS CONSULTORES	CARTA N°478-2022HMIC-CSUR	2023/01/09	Certificado"
"M-23-01-005	OBRA: TRUJILLO CAJAMARCA CARRETERA LONGITUDINAL 2	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-02-00006	CREACION OC	P-0055-23-0092-00012	15,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 10:14:55		9404598745		COBRA	PROVIAS NACIONAL	OFICIO N° 8616-2022-MTC_19.03	2023/01/09	Certificado"
"M-23-01-005	OBRA: TRUJILLO CAJAMARCA CARRETERA LONGITUDINAL 2	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-04-00111	EDICION OC	P-0055-23-0092-00012	2,603.54	ATENDIDO	2023-04-14 15:56:20	2023-04-17 16:25:42		9404598745		COBRA	PROVIAS NACIONAL	OFICIO N° 8616-2022-MTC_19.03	2023/01/09	Certificado"
"M-23-01-005	OBRA: TRUJILLO CAJAMARCA CARRETERA LONGITUDINAL 2	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-04-00112	CERTIFICACION OC	P-0055-23-0092-00012	2,603.54	ATENDIDO	2023-06-12 12:25:23	2023-07-11 13:57:28	ATENDIDO GERENTE	9404598745	5039989252	COBRA	PROVIAS NACIONAL	OFICIO N° 8616-2022-MTC_19.03	2023/01/09	Certificado"
"M-23-01-004	REUBICACION DE REDES EN VIRU - LA LIBERTAD 	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2023-02-00007	CREACION OC	P-0055-23-0092-00013	15,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 10:17:59		9404598714		COBRA	MUNICIPALIDAD PROVINCIAL DE VIRU	OFICIO 915-2022 -MPV - 14466 MUNICIPALIDAD PR	2023/01/09	Certificado"
"M-23-01-004	REUBICACION DE REDES EN VIRU - LA LIBERTAD 	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2023-04-00005	EDICION OC	P-0055-23-0092-00013	16,652.59	ATENDIDO	2023-04-04 19:54:31	2023-04-20 12:28:00		9404598714		COBRA	MUNICIPALIDAD PROVINCIAL DE VIRU	OFICIO 915-2022 -MPV - 14466 MUNICIPALIDAD PR	2023/01/09	Certificado"
"M-23-01-004	REUBICACION DE REDES EN VIRU - LA LIBERTAD 	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2023-04-00006	CERTIFICACION OC	P-0055-23-0092-00013	16,652.59	ATENDIDO	2023-06-12 12:25:11	2023-07-11 14:01:59	ATENDIDO GERENTE	9404598714	5040014029	COBRA	MUNICIPALIDAD PROVINCIAL DE VIRU	OFICIO 915-2022 -MPV - 14466 MUNICIPALIDAD PR	2023/01/09	Certificado"
"M-23-01-003	AGUA EN 6 DISTRITOS DE CUSCO	OBRA PUBLICA	SEDACUSCO	NO	OP-2023-02-00008	CREACION OC	P-0055-23-0092-00014	150,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 09:56:29		9404598728		COMFICA	SEDACUSCO	OFICIO N° 040-2022-J-OPE-GG-EPS-SEDACUSCO S.A	2023/01/09	Certificado"
"M-23-01-003	AGUA EN 6 DISTRITOS DE CUSCO	OBRA PUBLICA	SEDACUSCO	NO	OP-2023-04-00109	EDICION OC	P-0055-23-0092-00014	46,535.42	ATENDIDO	2023-04-14 15:56:20	2023-04-17 16:25:11		9404598728		COMFICA	SEDACUSCO	OFICIO N° 040-2022-J-OPE-GG-EPS-SEDACUSCO S.A	2023/01/09	Certificado"
"M-23-01-003	AGUA EN 6 DISTRITOS DE CUSCO	OBRA PUBLICA	SEDACUSCO	NO	OP-2023-04-00110	CERTIFICACION OC	P-0055-23-0092-00014	46,535.42	ATENDIDO	2023-06-15 13:58:50	2023-07-11 13:57:08	ATENDIDO GERENTE	9404598728	5039377791	COMFICA	SEDACUSCO	OFICIO N° 040-2022-J-OPE-GG-EPS-SEDACUSCO S.A	2023/01/09	Certificado"
"M-23-01-002	ACTUALIZACION DEL PROYECTO - PASO A DESNIVEL AV. VICTOR LARCO - TRUJILLO - AUTOPISTA DEL SOL	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-02-00009	CREACION OC	P-0055-23-0092-00015	500.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 10:27:23		9404598717		COBRA	PROVIAS NACIONAL	OFIC.N 33813-2021 - MTC - 20.11.	2023/01/09	Certificado"
"M-23-01-002	ACTUALIZACION DEL PROYECTO - PASO A DESNIVEL AV. VICTOR LARCO - TRUJILLO - AUTOPISTA DEL SOL	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-05-00011	EDICION OC	P-0055-23-0092-00015	27,303.27	ATENDIDO	2023-05-05 17:30:00	2023-05-18 18:51:52		9404598717		COBRA	PROVIAS NACIONAL	OFIC.N 33813-2021 - MTC - 20.11.	2023/01/09	Certificado"
"M-23-01-002	ACTUALIZACION DEL PROYECTO - PASO A DESNIVEL AV. VICTOR LARCO - TRUJILLO - AUTOPISTA DEL SOL	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-05-00012	CERTIFICACION OC	P-0055-23-0092-00015	27,303.27	ATENDIDO	2023-06-12 12:25:47	2023-07-11 13:59:16	ATENDIDO GERENTE	9404598717	5040013817	COBRA	PROVIAS NACIONAL	OFIC.N 33813-2021 - MTC - 20.11.	2023/01/09	Certificado"
"M-23-01-001	AVENIDA NESTOR GAMBETTA - CALLAO - RECUPERACION DEL TRAMO - LA PROGRESIVA KM 3+818 AL KM 4+110	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-02-00010	CREACION OC	P-0055-23-0092-00016	15,000.00	ATENDIDO	2023-02-02 18:22:49	2023-02-08 10:02:30		9404598727		COMFICA	PROVIAS NACIONAL	OFICIO 1642-2022-MTC-20-8.	2023/01/09	Certificado"
"M-23-01-001	AVENIDA NESTOR GAMBETTA - CALLAO - RECUPERACION DEL TRAMO - LA PROGRESIVA KM 3+818 AL KM 4+110	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-04-00003	EDICION OC	P-0055-23-0092-00016	129.08	ATENDIDO	2023-04-03 05:52:29	2023-04-04 14:59:47		9404598727		COMFICA	PROVIAS NACIONAL	OFICIO 1642-2022-MTC-20-8.	2023/01/09	Certificado"
"M-23-01-001	AVENIDA NESTOR GAMBETTA - CALLAO - RECUPERACION DEL TRAMO - LA PROGRESIVA KM 3+818 AL KM 4+110	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-04-00004	CERTIFICACION OC	P-0055-23-0092-00016	129.08	ATENDIDO	2023-06-13 19:28:14	2023-07-11 13:55:27	ATENDIDO GERENTE	9404598727	5039376342	COMFICA	PROVIAS NACIONAL	OFICIO 1642-2022-MTC-20-8.	2023/01/09	Certificado"
"M-22-12-021	AVENIDA NESTOR GAMBETTA - CALLAO - RECUPERACION DEL TRAMO - LA PROGRESIVA KM 3+818 AL KM 4+110?	OBRA PUBLICA	PROVIAS MTC	NO	OP-2023-01-00002	CREACION OC	P-0055-23-0092-00003	15,000.00	ATENDIDO	2023-01-03 10:55:57	2023-01-10 08:55:07		9404536140		COMFICA	PROVIAS NACIONAL ? MTC	OFICIO 1642-2022-MTC-20-8	2022/12/15	Cancelado"
"M-22-12-020	ACTUALIZACION DEL PROYECTO PASO A DESNIVEL AV VICTOR LARCO - TRUJILLO - AUTOPISTA DEL SOL 	OBRA PUBLICA	MTC	NO	OP-2023-01-00001	CREACION OC	P-0055-23-0092-00004	500.00	ATENDIDO	2023-01-03 10:55:57	2023-01-10 08:52:16		9404536150		COBRA	MTC	OFICIO N°33813 -2021-MTC/20.11	2022/12/15	Cancelado"
"M-22-11-032	ACTUALIZACION CON NUEVOS PLANOS - PASO A DESNIVEL EL ARENAL - PTA.BOMBON	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-12-00010	CREACION OC	P-0055-22-1612-00001	25,000.00	ATENDIDO	2022-12-02 14:58:03	2022-12-06 10:15:46		9404493731		DOMINION	HOB CONSULTORES S.A - PROVIAS.	Carta N° 1510072-CG-21-0060	2022/11/25	Certificado"
"M-22-11-032	ACTUALIZACION CON NUEVOS PLANOS - PASO A DESNIVEL EL ARENAL - PTA.BOMBON	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-12-00029	EDICION OC	P-0055-22-1612-00001	9,616.88	ATENDIDO	2022-12-07 08:56:04	2022-12-12 11:38:41		9404493731		DOMINION	HOB CONSULTORES S.A - PROVIAS.	Carta N° 1510072-CG-21-0060	2022/11/25	Certificado"
"M-22-11-032	ACTUALIZACION CON NUEVOS PLANOS - PASO A DESNIVEL EL ARENAL - PTA.BOMBON	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-12-00030	CERTIFICACION OC	P-0055-22-1612-00001	9,616.88	ATENDIDO	2022-12-12 12:34:40	2022-12-12 18:25:12	ATENDIDO GERENTE	9404493731	5038060338	DOMINION	HOB CONSULTORES S.A - PROVIAS.	Carta N° 1510072-CG-21-0060	2022/11/25	Certificado"
"M-22-11-031	ESTACION 07 METRO DE LIMA - JR URUBAMBA -  OBRAS POR CONSTRUCCION DE REDES DE AGUA Y ALCANTARILLADO - CONSORCIO SAN PEDRO NUEVOS PLANOS	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-11-00015	CREACION OC	P-0055-22-0996-00001	15,000.00	ATENDIDO	2022-11-24 13:19:06	2022-12-01 10:48:34		9404485443		COMFICA	CONSORCIO SAN PEDRO  - PROVEEDOR DE SEDAPAL - ATU	Carta 038-2022-CONSORCIO SAN PEDRO.pdf	2022/11/18	Certificado"
"M-22-11-031	ESTACION 07 METRO DE LIMA - JR URUBAMBA -  OBRAS POR CONSTRUCCION DE REDES DE AGUA Y ALCANTARILLADO - CONSORCIO SAN PEDRO NUEVOS PLANOS	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-12-00040	EDICION OC	P-0055-22-0996-00001	23,260.60	ATENDIDO	2022-12-07 20:02:14	2022-12-19 12:26:30		9404485443		COMFICA	CONSORCIO SAN PEDRO  - PROVEEDOR DE SEDAPAL - ATU	Carta 038-2022-CONSORCIO SAN PEDRO.pdf	2022/11/18	Certificado"
"M-22-11-031	ESTACION 07 METRO DE LIMA - JR URUBAMBA -  OBRAS POR CONSTRUCCION DE REDES DE AGUA Y ALCANTARILLADO - CONSORCIO SAN PEDRO NUEVOS PLANOS	OBRA PUBLICA	CONSORCIOS PRIVADOS	NO	OP-2022-12-00041	CERTIFICACION OC	P-0055-22-0996-00001	23,260.60	ATENDIDO	2022-12-14 15:57:31	2022-12-16 01:35:35	ATENDIDO GERENTE	9404485443	5038126184	COMFICA	CONSORCIO SAN PEDRO  - PROVEEDOR DE SEDAPAL - ATU	Carta 038-2022-CONSORCIO SAN PEDRO.pdf	2022/11/18	Certificado"
"M-22-11-030	RETIRO DE POSTES OVALO CHANCAY - RED VIAL 5 - ANCON - HUACHO - PATIVILCA - PN 	OBRA PUBLICA	MTC	NO	OP-2022-11-00033	CREACION OC	P-0055-22-1593-00001	25,000.00	ATENDIDO	2022-11-29 10:27:56	2022-12-01 10:57:07		9404485454		LARI	MTC - DIRECCION DE DISPONIBILIDAD DE PREDIOS 	OFICIO 8050-2022-MTC_19.03	2022/11/16	Certificado"
"M-22-11-030	RETIRO DE POSTES OVALO CHANCAY - RED VIAL 5 - ANCON - HUACHO - PATIVILCA - PN 	OBRA PUBLICA	MTC	NO	OP-2022-12-00027	EDICION OC	P-0055-22-1593-00001	2,431.46	ATENDIDO	2022-12-06 20:03:15	2022-12-12 11:32:59		9404485454		LARI	MTC - DIRECCION DE DISPONIBILIDAD DE PREDIOS 	OFICIO 8050-2022-MTC_19.03	2022/11/16	Certificado"
"M-22-11-030	RETIRO DE POSTES OVALO CHANCAY - RED VIAL 5 - ANCON - HUACHO - PATIVILCA - PN 	OBRA PUBLICA	MTC	NO	OP-2022-12-00028	CERTIFICACION OC	P-0055-22-1593-00001	2,431.46	ATENDIDO	2022-12-12 12:34:40	2022-12-12 12:37:56	ATENDIDO GERENTE	9404485454	5038040842	LARI	MTC - DIRECCION DE DISPONIBILIDAD DE PREDIOS 	OFICIO 8050-2022-MTC_19.03	2022/11/16	Certificado"
"M-22-11-029	REUBICACION DE REDES POR PRODUCCION DE AGUA EN 6 DISTRITOS DE LA PROVINCIA DE CUSCO 	OBRA PUBLICA	SEDACUSCO	NO	OP-2022-11-00034	CREACION OC	P-0055-22-1594-00001	30,000.00	ATENDIDO	2022-11-30 12:41:59	2022-12-02 14:12:41		9404488190		COMFICA	SEDACUSCO	OFICIO N° 040-2022-J-OPE-GG-EPS-SEDACUSCO S.A	2022/11/15	Certificado"
